Date,Lake,Run,On-Time (s),EnvTag,Species,TL mm,Weight g
5/24/2018,Silver,3,919,23191,BIB,670,
5/24/2018,Silver,3,919,23192,BIB,665,
5/24/2018,Silver,3,919,23193,BIB,485,
5/24/2018,Silver,3,919,23194,COC,655,
5/24/2018,Silver,3,919,23195,COC,695,
5/24/2018,Silver,3,919,23196,COC,735,
5/24/2018,Silver,4,988,23151,COC,675,
5/24/2018,Silver,4,988,23152,COC,743,
5/24/2018,Silver,4,988,23153,COC,702,
5/24/2018,Silver,4,988,23154,COC,695,
5/24/2018,Silver,4,988,23155,COC,682,
5/24/2018,Silver,4,988,23156,COC,723,
5/24/2018,Silver,4,988,23157,COC,765,
5/24/2018,Silver,4,988,23158,COC,703,
5/24/2018,Silver,4,988,23159,COC,675,
5/24/2018,Silver,4,988,23160,COC,505,
5/24/2018,Silver,4,988,23161,COC,715,
5/24/2018,Silver,4,988,23162,BIB,545,
5/24/2018,Silver,4,988,23163,BIB,615,
5/24/2018,Silver,4,988,23164,BIB,735,
5/24/2018,Silver,4,988,23165,BIB,325,
5/24/2018,Silver,4,988,23197,COC,690,
5/24/2018,Silver,4,988,23198,COC,720,
5/24/2018,Silver,4,988,23199,COC,442,
5/24/2018,Silver,4,988,23200,COC,752,
5/24/2018,Silver,5,931,23166,COC,683,
5/24/2018,Silver,5,931,23167,BIB,492,
5/24/2018,Silver,5,931,23168,COC,669,
5/24/2018,Silver,6,894,23169,COC,735,
5/24/2018,Silver,6,894,23170,COC,675,
6/1/2018,Silver,1,1432,22103,BIB,762,
6/1/2018,Silver,1,1432,22104,BIB,545,
6/1/2018,Silver,1,1432,22105,BIB,543,
6/1/2018,Silver,1,1432,22106,BIB,325,
6/1/2018,Silver,1,1432,22107,BIB,458,
6/1/2018,Silver,1,1432,22108,BIB,693,
6/1/2018,Silver,1,1432,22109,COC,658,
6/1/2018,Silver,1,1432,22110,COC,752,
6/1/2018,Silver,1,1432,22111,COC,712,
6/1/2018,Silver,1,1432,22112,COC,708,
6/1/2018,Silver,1,1432,22113,BIB,728,
6/1/2018,Silver,1,1432,22114,COC,708,
6/1/2018,Silver,1,1432,22115,COC,663,
6/1/2018,Silver,1,1432,22116,COC,752,
6/1/2018,Silver,1,1432,22117,BIB,493,
6/1/2018,Silver,1,1432,22118,COC,694,
6/1/2018,Silver,1,1432,22119,COC,635,
6/1/2018,Silver,2,2510,22120,BIB,478,
6/1/2018,Silver,2,2510,22121,COC,772,
6/1/2018,Silver,2,2510,22122,COC,628,
6/1/2018,Silver,2,2510,22123,COC,749,
6/1/2018,Silver,2,2510,22124,COC,692,
6/1/2018,Silver,2,2510,22125,COC,795,
6/1/2018,Silver,2,2510,22151,COC,694,
6/1/2018,Silver,2,2510,22152,COC,789,
6/1/2018,Silver,2,2510,22153,COC,658,
6/1/2018,Silver,2,2510,22155,COC,715,
6/1/2018,Silver,3,758,22156,COC,692,
6/1/2018,Silver,3,758,22157,COC,739,
6/1/2018,Silver,3,758,22158,COC,789,
6/1/2018,Silver,3,758,22159,COC,645,
6/1/2018,Silver,3,758,22160,BIB,665,
6/1/2018,Silver,3,758,22161,COC,738,
6/1/2018,Silver,3,758,22162,BIB,532,
6/1/2018,Silver,4,1291,22163,BIB,605,
6/1/2018,Silver,4,1291,22164,BIB,482,
6/1/2018,Silver,4,1291,22165,COC,712,
6/1/2018,Silver,4,1291,22166,COC,665,
6/1/2018,Silver,4,1291,22167,COC,682,
6/1/2018,Silver,4,1291,22168,COC,768,
6/1/2018,Silver,4,1291,22169,COC,726,
6/1/2018,Silver,4,1291,22170,COC,692,
6/1/2018,Silver,4,1291,22171,COC,628,
6/1/2018,Silver,4,1291,22172,COC,823,
6/1/2018,Silver,4,1291,22173,COC,725,
6/1/2018,Silver,4,1291,22174,BIB,515,
6/1/2018,Silver,4,1291,22175,BIB,712,
6/1/2018,Silver,4,1291,22176,COC,645,
6/1/2018,Silver,4,1291,22177,COC,712,
6/1/2018,Silver,4,1291,22178,COC,745,
6/1/2018,Silver,4,1291,22179,COC,715,
6/1/2018,Silver,4,1291,,COC,684,
6/1/2018,Silver,4,1291,,COC,808,
6/1/2018,Silver,5,904,18700,BIB,768,
6/1/2018,Silver,5,904,22180,BIB,371,
6/1/2018,Silver,5,904,22181,BIB,758,
6/1/2018,Silver,5,904,22182,BIB,613,
6/1/2018,Silver,5,904,22183,COC,802,
6/1/2018,Silver,5,904,22184,BIB,509,
6/1/2018,Silver,5,904,22185,COC,692,
6/1/2018,Silver,6,518,22186,BIB,332,
6/1/2018,Silver,6,518,22187,COC,543,
6/1/2018,Silver,6,518,22188,COC,659,
6/1/2018,Silver,6,518,22189,BIB,368,
6/1/2018,Silver,7,1122,21101,COC,603,
6/1/2018,Silver,7,1122,21102,COC,734,
6/1/2018,Silver,7,1122,22190,BIB,512,
6/1/2018,Silver,7,1122,22191,BIB,718,
6/1/2018,Silver,7,1122,22192,BIB,345,
6/1/2018,Silver,7,1122,22193,COC,768,
6/1/2018,Silver,7,1122,22194,BIB,593,
6/1/2018,Silver,7,1122,22195,BIB,712,
6/1/2018,Silver,7,1122,22196,COC,513,
6/1/2018,Silver,7,1122,22197,COC,547,
6/1/2018,Silver,7,1122,22198,COC,578,
6/1/2018,Silver,7,1122,22199,BIB,453,
6/1/2018,Silver,7,1122,22200,BIB,525,
6/1/2018,Silver,7,1122,23193,BIB,485,
6/1/2018,Silver,7,1122,,BIB,615,
6/1/2018,Silver,8,1218,21103,COC,601,
6/1/2018,Silver,8,1218,21104,COC,715,
6/1/2018,Silver,8,1218,21105,COC,712,
6/1/2018,Silver,8,1218,21106,COC,855,
6/1/2018,Silver,8,1218,21107,COC,630,
6/1/2018,Silver,8,1218,21108,COC,578,
6/1/2018,Silver,8,1218,21109,COC,705,
6/1/2018,Silver,8,1218,21110,COC,733,
6/1/2018,Silver,8,1218,21111,COC,745,
6/4/2018,Silver,1,901,22001,COC,703,
6/4/2018,Silver,2,914,22002,COC,742,
6/4/2018,Silver,2,914,22003,COC,638,
6/4/2018,Silver,2,914,22004,COC,655,
6/4/2018,Silver,2,914,22005,COC,643,
6/4/2018,Silver,2,914,22006,COC,671,
6/4/2018,Silver,2,914,22007,COC,655,
6/4/2018,Silver,2,914,22008,COC,712,
6/4/2018,Silver,3,875,22009,COC,703,
6/4/2018,Silver,3,875,22010,COC,615,
6/4/2018,Silver,3,875,22011,COC,633,
6/4/2018,Silver,3,875,22012,COC,643,
6/4/2018,Silver,3,875,22013,BIB,543,
6/4/2018,Silver,3,875,22014,COC,692,
6/4/2018,Silver,3,875,22015,COC,582,
6/4/2018,Silver,4,937,22016,COC,675,
6/4/2018,Silver,4,937,22017,COC,683,
6/4/2018,Silver,4,937,22018,COC,685,
6/4/2018,Silver,4,937,22019,COC,715,
6/4/2018,Silver,4,937,22020,COC,735,
6/4/2018,Silver,4,937,22022,COC,678,
6/4/2018,Silver,4,937,22023,COC,668,
6/4/2018,Silver,4,937,22024,BIB,706,
6/4/2018,Silver,4,937,22025,BIB,554,
6/4/2018,Silver,4,937,22027,COC,712,
6/4/2018,Silver,4,937,22028,BIB,654,
6/4/2018,Silver,4,937,22029,COC,735,
6/4/2018,Silver,5,973,22030,BIB,708,
6/4/2018,Silver,5,973,22031,COC,658,
6/4/2018,Silver,5,973,22032,COC,655,
6/4/2018,Silver,6,933,22033,COC,756,
6/4/2018,Silver,6,933,22034,COC,665,
6/4/2018,Silver,6,933,22035,COC,802,
6/4/2018,Silver,6,933,22036,COC,598,
6/4/2018,Silver,6,933,22037,BIB,463,
6/9/2018,Silver,1,1012,21149,COC,715,
6/9/2018,Silver,1,1012,21150,COC,523,
6/9/2018,Silver,1,1012,21176,COC,689,
6/9/2018,Silver,1,1012,21177,COC,698,
6/9/2018,Silver,1,1012,21178,COC,726,
6/9/2018,Silver,2,1303,21179,COC,734,
6/9/2018,Silver,2,1303,21180,COC,715,
6/9/2018,Silver,2,1303,21181,COC,645,
6/9/2018,Silver,2,1303,21182,COC,686,
6/9/2018,Silver,2,1303,21183,COC,689,
6/9/2018,Silver,2,1303,21184,BIB,659,
6/9/2018,Silver,2,1303,21185,BIB,346,
6/9/2018,Silver,2,1303,21186,COC,606,
6/9/2018,Silver,2,1303,21187,COC,704,
6/9/2018,Silver,2,1303,21188,COC,684,
6/9/2018,Silver,3,1068,21189,BIB,643,
6/9/2018,Silver,3,1068,21190,COC,788,
6/9/2018,Silver,3,1068,21191,BIB,349,
6/9/2018,Silver,3,1068,21192,COC,693,
6/9/2018,Silver,3,1068,21193,COC,732,
6/9/2018,Silver,3,1068,21194,COC,829,
6/9/2018,Silver,3,1068,21195,BIB,699,
6/9/2018,Silver,3,1068,21196,COC,832,
6/9/2018,Silver,3,1068,21198,COC,655,
6/9/2018,Silver,4,988,21151,BIB,558,
6/9/2018,Silver,4,988,21152,COC,720,
6/9/2018,Silver,4,988,21153,BIB,527,
6/9/2018,Silver,4,988,21154,BIB,355,
6/9/2018,Silver,4,988,21155,BIB,540,
6/9/2018,Silver,4,988,21156,BIB,464,
6/9/2018,Silver,4,988,21157,BIB,532,
6/9/2018,Silver,4,988,21158,BIB,372,
6/9/2018,Silver,4,988,21159,BIB,634,
6/9/2018,Silver,4,988,21160,BIB,506,
6/9/2018,Silver,4,988,21161,BIB,600,
6/9/2018,Silver,4,988,21162,BIB,637,
6/9/2018,Silver,4,988,21163,COC,709,
6/9/2018,Silver,4,988,21164,COC,672,
6/9/2018,Silver,4,988,21165,BIB,496,
6/9/2018,Silver,4,988,21166,COC,789,
6/9/2018,Silver,4,988,21167,COC,758,
6/9/2018,Silver,4,988,21199,BIB,497,
6/9/2018,Silver,4,988,21200,BIB,640,
6/9/2018,Silver,4,988,23028,COC,470,
6/9/2018,Silver,5,1202,21168,BIB,573,
6/9/2018,Silver,5,1202,21169,BIB,768,
6/9/2018,Silver,5,1202,21170,COC,723,
6/9/2018,Silver,5,1202,21171,COC,706,
6/9/2018,Silver,5,1202,21172,BIB,588,
6/9/2018,Silver,5,1202,21173,BIB,632,
6/9/2018,Silver,5,1202,21174,COC,776,
6/9/2018,Silver,5,1202,21175,BIB,534,
6/9/2018,Silver,6,811,24226,COC,602,
6/9/2018,Silver,6,811,24227,BIB,505,
6/9/2018,Silver,6,811,24228,COC,802,
6/9/2018,Silver,6,811,24229,COC,633,
6/9/2018,Silver,6,811,24230,COC,622,
6/9/2018,Silver,6,811,24231,COC,753,
6/9/2018,Silver,6,811,24232,COC,753,
6/9/2018,Silver,6,811,24233,COC,619,
6/9/2018,Silver,6,811,24234,COC,689,
6/12/2018,Silver,1,2171,22222,COC,702,
6/12/2018,Silver,1,2171,22223,COC,656,
6/12/2018,Silver,1,2171,22224,COC,772,
6/12/2018,Silver,1,2171,22225,COC,663,
6/12/2018,Silver,1,2171,22226,COC,754,
6/12/2018,Silver,1,2171,22227,COC,645,
6/12/2018,Silver,1,2171,22228,COC,682,
6/12/2018,Silver,1,2171,22229,COC,723,
6/12/2018,Silver,1,2171,22230,COC,694,
6/12/2018,Silver,1,2171,22231,COC,622,
6/12/2018,Silver,1,2171,22232,COC,662,
6/12/2018,Silver,1,2171,22233,COC,712,
6/12/2018,Silver,2,2213,22234,COC,765,
6/12/2018,Silver,2,2213,22235,COC,587,
6/12/2018,Silver,2,2213,22236,COC,688,
6/12/2018,Silver,2,2213,22237,COC,752,
6/12/2018,Silver,2,2213,22238,COC,692,
6/12/2018,Silver,2,2213,22239,COC,675,
6/12/2018,Silver,2,2213,22240,COC,702,
6/12/2018,Silver,2,2213,22241,COC,694,
6/12/2018,Silver,2,2213,22242,COC,754,
6/12/2018,Silver,2,2213,22243,COC,762,
6/12/2018,Silver,2,2213,22244,COC,745,
6/12/2018,Silver,2,2213,22245,COC,694,
6/12/2018,Silver,2,2213,22246,COC,743,
6/12/2018,Silver,2,2213,22247,COC,665,
6/12/2018,Silver,2,2213,22248,COC,775,
6/12/2018,Silver,2,2213,22249,COC,693,
6/12/2018,Silver,2,2213,22250,COC,594,
6/12/2018,Silver,2,2213,22251,COC,662,
6/12/2018,Silver,2,2213,22252,BIB,505,
6/12/2018,Silver,2,2213,22253,BIB,354,
6/12/2018,Silver,2,2213,22254,BIB,336,
6/12/2018,Silver,3,2790,22255,COC,653,
6/12/2018,Silver,3,2790,22256,COC,598,
6/12/2018,Silver,3,2790,22257,COC,688,
6/12/2018,Silver,3,2790,22258,COC,683,
6/12/2018,Silver,3,2790,22259,COC,761,
6/12/2018,Silver,3,2790,22260,COC,689,
6/12/2018,Silver,3,2790,22261,COC,761,
6/12/2018,Silver,3,2790,22262,COC,742,
6/12/2018,Silver,3,2790,22263,COC,762,
6/12/2018,Silver,3,2790,22264,COC,685,
6/12/2018,Silver,3,2790,22265,COC,643,
6/12/2018,Silver,3,2790,22266,COC,612,
6/12/2018,Silver,3,2790,22267,COC,652,
6/12/2018,Silver,3,2790,22268,COC,663,
6/12/2018,Silver,3,2790,22269,COC,592,
6/12/2018,Silver,4,972,22270,BIB,682,
6/12/2018,Silver,4,972,22271,BIB,495,
6/12/2018,Silver,4,972,22272,BIB,586,
6/12/2018,Silver,4,972,22273,BIB,555,
6/12/2018,Silver,4,972,22274,BIB,661,
6/12/2018,Silver,4,972,22275,BIB,532,
6/12/2018,Silver,4,972,22276,COC,782,
6/12/2018,Silver,4,972,22277,COC,695,
6/12/2018,Silver,4,972,22278,BIB,512,
6/12/2018,Silver,4,972,22279,COC,732,
6/12/2018,Silver,4,972,22280,COC,712,
6/12/2018,Silver,4,972,22281,BIB,471,
6/18/2018,Silver,1,8798,24019,COC,674,
6/18/2018,Silver,1,8798,24208,COC,699,
6/18/2018,Silver,1,8798,24209,COC,682,
6/18/2018,Silver,1,8798,24210,COC,631,
6/18/2018,Silver,1,8798,24213,COC,734,
6/18/2018,Silver,1,8798,24214,COC,763,
6/18/2018,Silver,1,8798,24215,COC,611,
6/18/2018,Silver,1,8798,24216,COC,653,
6/18/2018,Silver,1,8798,24217,COC,677,
6/18/2018,Silver,1,8798,24218,COC,714,
6/18/2018,Silver,1,8798,24219,COC,632,
6/18/2018,Silver,1,8798,24220,COC,774,
6/18/2018,Silver,1,8798,24221,COC,780,
6/18/2018,Silver,1,8798,24222,COC,725,
6/18/2018,Silver,1,8798,24223,COC,692,
6/18/2018,Silver,1,8798,24224,COC,725,
6/18/2018,Silver,1,8798,24225,COC,733,
6/18/2018,Silver,1,8798,24251,COC,753,
6/18/2018,Silver,1,8798,24252,BIB,673,
6/18/2018,Silver,1,8798,24254,COC,736,
6/18/2018,Silver,1,8798,24255,COC,803,
6/18/2018,Silver,1,8798,24256,COC,735,
6/18/2018,Silver,1,8798,24257,COC,711,
6/18/2018,Silver,1,8798,24258,BIB,526,
6/18/2018,Silver,1,8798,24259,COC,710,
6/18/2018,Silver,1,8798,24260,BIB,534,
6/18/2018,Silver,1,8798,24261,COC,655,
6/18/2018,Silver,1,8798,24272,BIB,853,
6/18/2018,Silver,1,8798,24273,COC,498,
6/18/2018,Silver,1,8798,24274,BIB,556,
6/18/2018,Silver,1,8798,24275,COC,705,
6/18/2018,Silver,1,8798,24276,COC,686,
6/18/2018,Silver,1,8798,24277,COC,711,
6/18/2018,Silver,1,8798,24278,COC,722,
6/18/2018,Silver,1,8798,24279,COC,717,
6/18/2018,Silver,1,8798,24280,COC,556,
6/18/2018,Silver,1,8798,24281,COC,702,
6/18/2018,Silver,1,8798,24282,COC,622,
6/18/2018,Silver,1,8798,24283,BIB,596,
6/18/2018,Silver,1,8798,24284,COC,694,
6/18/2018,Silver,1,8798,24285,COC,734,
6/18/2018,Silver,1,8798,24286,BIB,666,
6/18/2018,Silver,1,8798,24288,COC,611,
6/18/2018,Silver,1,8798,24289,COC,801,
6/18/2018,Silver,1,8798,24290,COC,757,
6/18/2018,Silver,1,8798,24291,COC,636,
6/18/2018,Silver,1,8798,24292,COC,687,
6/18/2018,Silver,1,8798,24293,COC,797,
6/18/2018,Silver,1,8798,24294,COC,781,
6/18/2018,Silver,1,8798,24295,COC,654,
6/18/2018,Silver,1,8798,24296,COC,794,
6/18/2018,Silver,1,8798,24297,BIB,715,
6/18/2018,Silver,1,8798,24299,COC,832,
6/18/2018,Silver,1,8798,24300,COC,580,
6/18/2018,Silver,1,8798,25253,BIB,482,
6/26/2018,Silver,1,5925,109,COC,761,6949
6/26/2018,Silver,1,5925,110,COC,764,5643
6/26/2018,Silver,1,5925,111,COC,689,4339
6/26/2018,Silver,1,5925,112,COC,756,4767
6/26/2018,Silver,1,5925,113,COC,693,4212
6/26/2018,Silver,1,5925,114,COC,732,6284
6/26/2018,Silver,1,5925,115,COC,776,5966
6/26/2018,Silver,1,5925,116,COC,626,2480
6/26/2018,Silver,1,5925,117,COC,642,3461
6/26/2018,Silver,1,5925,118,BIB,615,4127
6/26/2018,Silver,1,5925,119,COC,723,5726
6/26/2018,Silver,1,5925,120,COC,720,5555
6/26/2018,Silver,1,5925,121,BIB,627,4321
6/26/2018,Silver,1,5925,122,COC,672,4108
6/26/2018,Silver,1,5925,123,BIB,775,8239
6/26/2018,Silver,1,5925,124,COC,654,3851
6/26/2018,Silver,1,5925,125,COC,829,7302
6/26/2018,Silver,1,5925,126,COC,668,3619
6/26/2018,Silver,1,5925,127,COC,715,4280
6/26/2018,Silver,1,5925,128,COC,723,4988
6/26/2018,Silver,1,5925,129,COC,728,4465
6/26/2018,Silver,1,5925,130,COC,740,5622
6/26/2018,Silver,1,5925,131,COC,432,5433
6/26/2018,Silver,1,5925,132,COC,685,4324
6/26/2018,Silver,1,5925,133,COC,702,4091
6/26/2018,Silver,1,5925,134,COC,694,4366
6/26/2018,Silver,1,5925,135,COC,618,2883
6/26/2018,Silver,1,5925,136,BIB,601,4429
6/26/2018,Silver,1,5925,137,BIB,535,2241
6/26/2018,Silver,1,5925,138,BIB,539,2691
6/26/2018,Silver,1,5925,139,BIB,524,2231
6/26/2018,Silver,1,5925,140,BIB,690,4470
6/26/2018,Silver,1,5925,141,BIB,570,2910
6/26/2018,Silver,1,5925,142,BIB,756,6378
6/26/2018,Silver,2,NA,143,COC,292,198
6/26/2018,Silver,2,NA,144,COC,613,2593
6/26/2018,Silver,2,NA,145,COC,735,3330
6/26/2018,Silver,2,NA,146,COC,745,3013
6/26/2018,Silver,2,NA,147,COC,742,3728
6/26/2018,Silver,2,NA,148,COC,691,2000
6/26/2018,Silver,2,NA,149,COC,318,427
6/26/2018,Silver,2,NA,150,COC,702,4102
6/26/2018,Silver,2,NA,151,COC,680,3953
6/26/2018,Silver,2,NA,152,COC,618,3294
6/26/2018,Silver,2,NA,153,COC,691,4025
6/26/2018,Silver,3,3348,154,COC,703,6959
6/26/2018,Silver,3,3348,155,COC,722,4691
6/26/2018,Silver,3,3348,156,COC,746,5661
6/26/2018,Silver,3,3348,157,COC,703,5193
6/26/2018,Silver,3,3348,158,COC,671,3955
6/26/2018,Silver,3,3348,159,COC,655,2838
6/26/2018,Silver,3,3348,160,COC,775,7068
6/26/2018,Silver,3,3348,161,COC,744,5265
6/26/2018,Silver,3,3348,162,COC,792,8556
6/26/2018,Silver,3,3348,163,COC,688,4381
6/26/2018,Silver,3,3348,164,COC,648,3686
6/26/2018,Silver,3,3348,165,COC,765,8158
6/26/2018,Silver,3,3348,166,COC,785,6462
6/26/2018,Silver,3,3348,167,COC,699,3843
6/26/2018,Silver,3,3348,168,COC,668,4481
6/26/2018,Silver,3,3348,169,COC,682,4471
6/26/2018,Silver,3,3348,170,COC,666,3870
6/26/2018,Silver,3,3348,171,COC,733,4971
6/26/2018,Silver,3,3348,172,COC,710,4951
6/26/2018,Silver,3,3348,173,COC,745,5300
6/26/2018,Silver,3,3348,174,COC,310,396
6/26/2018,Silver,3,3348,175,COC,741,4684
6/26/2018,Silver,3,3348,176,COC,743,6010
6/26/2018,Silver,3,3348,177,COC,601,2780
6/26/2018,Silver,3,3348,178,COC,598,2813
6/26/2018,Silver,3,3348,179,COC,789,7880
6/26/2018,Silver,3,3348,180,COC,794,6538
6/26/2018,Silver,3,3348,181,COC,665,6467
6/26/2018,Silver,3,3348,182,COC,671,4064
6/26/2018,Silver,3,3348,183,COC,762,5884
6/26/2018,Silver,3,3348,184,COC,717,4681
6/26/2018,Silver,3,3348,185,COC,785,5763
6/26/2018,Silver,3,3348,186,COC,711,4024
6/26/2018,Silver,3,3348,187,COC,730,4231
6/26/2018,Silver,3,3348,188,COC,745,5923
6/26/2018,Silver,4,2217,189,COC,279,256
6/26/2018,Silver,4,2217,190,COC,690,4969
6/26/2018,Silver,4,2217,191,COC,735,5562
6/26/2018,Silver,4,2217,192,COC,774,6752
6/26/2018,Silver,4,2217,193,COC,693,4588
6/26/2018,Silver,4,2217,194,COC,708,5036
6/26/2018,Silver,4,2217,195,COC,756,6250
6/26/2018,Silver,4,2217,196,COC,762,5576
6/26/2018,Silver,4,2217,197,COC,685,4133
6/26/2018,Silver,4,2217,198,COC,725,5260
6/26/2018,Silver,4,2217,199,COC,662,3918
6/26/2018,Silver,4,2217,200,COC,760,6233
6/26/2018,Silver,4,2217,201,COC,775,7380
6/26/2018,Silver,4,2217,202,COC,765,6011
6/26/2018,Silver,4,2217,203,COC,610,2878
6/26/2018,Silver,4,2217,204,COC,645,3329
6/26/2018,Silver,4,2217,205,COC,715,4320
6/26/2018,Silver,4,2217,206,COC,638,3036
6/26/2018,Silver,4,2217,207,COC,672,3426
7/11/2018,Silver,1,1032,20527,COC,738,
7/11/2018,Silver,1,1032,20528,COC,708,
7/11/2018,Silver,1,1032,20529,BIB,675,
7/11/2018,Silver,2,1215,20530,BIB,482,
7/11/2018,Silver,2,1215,20531,BIB,471,
7/11/2018,Silver,2,1215,20532,BIB,557,
7/11/2018,Silver,2,1215,20533,BIB,612,
7/11/2018,Silver,2,1215,20534,COC,782,
7/11/2018,Silver,2,1215,20535,COC,503,
7/11/2018,Silver,2,1215,20536,COC,673,
7/11/2018,Silver,2,1215,24289,COC,795,
7/11/2018,Silver,3,710,20537,COC,575,
7/11/2018,Silver,4,971,20538,BIB,631,
7/11/2018,Silver,4,971,20539,COC,752,
7/11/2018,Silver,4,971,20540,COC,789,
7/11/2018,Silver,4,971,20541,BIB,505,
7/11/2018,Silver,4,971,20542,BIB,535,
7/11/2018,Silver,4,971,20543,BIB,415,
7/11/2018,Silver,4,971,20544,BIB,512,
7/11/2018,Silver,5,1124,20545,COC,798,
7/11/2018,Silver,5,1124,20546,COC,702,
7/11/2018,Silver,6,996,20547,BIB,588,
7/11/2018,Silver,6,996,20548,BIB,543,
7/11/2018,Silver,6,996,20549,BIB,375,
7/11/2018,Silver,6,996,20550,BIB,312,
7/11/2018,Silver,6,996,20551,BIB,568,
7/11/2018,Silver,6,996,20552,BIB,512,
7/11/2018,Silver,6,996,20553,BIB,823,
7/11/2018,Silver,Bonus,1510,19099,COC,655,
7/11/2018,Silver,Bonus,1510,20571,COC,665,
7/11/2018,Silver,Bonus,1510,20572,COC,687,
7/11/2018,Silver,Bonus,1510,20573,COC,691,
7/11/2018,Silver,Bonus,1510,20574,COC,745,
7/11/2018,Silver,Bonus,1510,20575,COC,678,
7/11/2018,Silver,Bonus,1510,20576,COC,712,
7/11/2018,Silver,Bonus,1510,20577,COC,783,
7/11/2018,Silver,Bonus,1510,22178,COC,738,
7/11/2018,Silver,Bonus,1510,23055,COC,732,
7/11/2018,Silver,Bridge,617,20555,COC,753,
7/11/2018,Silver,Bridge,617,20556,COC,703,
7/11/2018,Silver,Bridge,617,20557,COC,755,
7/11/2018,Silver,Bridge,617,20558,COC,732,
7/11/2018,Silver,Bridge,617,20559,COC,732,
7/11/2018,Silver,Bridge,617,20560,COC,728,
7/11/2018,Silver,Bridge,617,20561,COC,777,
7/11/2018,Silver,Bridge,617,20562,COC,712,
7/11/2018,Silver,Bridge,617,20563,COC,608,
7/11/2018,Silver,Bridge,617,20564,COC,705,
7/11/2018,Silver,Bridge,617,20565,COC,733,
7/11/2018,Silver,Bridge,617,20566,COC,718,
7/11/2018,Silver,Bridge,617,20567,COC,706,
7/11/2018,Silver,Bridge,617,20568,COC,625,
7/11/2018,Silver,Bridge,617,20569,BIB,373,
7/11/2018,Silver,Bridge,617,20570,COC,718,
7/18/2018,Silver,1,1077,22401,BIB,642,
7/18/2018,Silver,1,1077,22402,BIB,598,
7/18/2018,Silver,1,1077,22403,BIB,562,
7/18/2018,Silver,1,1077,22404,COC,822,
7/18/2018,Silver,2,2568,22405,COC,728,
7/18/2018,Silver,2,2568,22406,COC,426,
7/18/2018,Silver,2,2568,22407,COC,661,
7/18/2018,Silver,3,1052,22408,BIB,578,
7/18/2018,Silver,3,1052,22409,BIB,578,
7/18/2018,Silver,3,1052,22410,BIB,435,
7/18/2018,Silver,4,1010,22411,BIB,602,
7/18/2018,Silver,4,1010,22412,BIB,631,
7/18/2018,Silver,4,1010,22413,BIB,605,
7/18/2018,Silver,4,1010,22414,COC,789,
7/18/2018,Silver,4,1010,22415,COC,563,
7/18/2018,Silver,4,1010,22416,COC,718,
7/18/2018,Silver,4,1010,22418,COC,725,
7/18/2018,Silver,4,1010,22419,COC,668,
7/18/2018,Silver,4,1010,22420,COC,342,
7/18/2018,Silver,6,959,22421,BIB,555,
7/18/2018,Silver,6,959,22422,COC,723,
7/18/2018,Silver,Bonus 1,802,22423,BIB,556,
7/18/2018,Silver,Bonus 1,802,22424,BIB,648,
7/18/2018,Silver,Bonus 1,802,22425,BIB,671,
7/18/2018,Silver,Bonus 1,802,22426,COC,632,
7/18/2018,Silver,Bonus 1,802,22427,COC,732,
7/18/2018,Silver,Bonus 2,1825,22428,COC,688,
7/18/2018,Silver,Bonus 2,1825,22429,COC,665,
7/18/2018,Silver,Bonus 2,1825,22430,COC,735,
7/18/2018,Silver,Bonus 2,1825,22431,BIB,512,
7/18/2018,Silver,Bonus 2,1825,22432,COC,625,
7/18/2018,Silver,Bonus 2,1825,22433,COC,788,
7/18/2018,Silver,Bonus 2,1825,22434,COC,646,
7/18/2018,Silver,Bonus 2,1825,22435,COC,648,
7/18/2018,Silver,Bonus 2,1825,22437,COC,748,
7/18/2018,Silver,Bonus 2,1825,22438,COC,608,
7/18/2018,Silver,Bonus 3,957,22439,BIB,402,
7/18/2018,Silver,Bonus 3,957,22440,COC,698,
7/18/2018,Silver,Bonus 3,957,22441,COC,695,
7/18/2018,Silver,Bonus 3,957,22442,COC,698,
7/18/2018,Silver,Bonus 3,957,22443,COC,745,
7/18/2018,Silver,Bonus 3,957,22444,COC,673,
7/18/2018,Silver,Bonus 3,957,22445,COC,688,
7/18/2018,Silver,Bonus 3,957,22446,COC,663,
7/18/2018,Silver,Bonus 3,957,22447,COC,623,
7/18/2018,Silver,Bonus 3,957,22448,COC,651,
7/18/2018,Silver,Bonus 3,957,22449,COC,685,
7/18/2018,Silver,Bonus 3,957,22450,COC,353,
7/18/2018,Silver,Bonus 3,957,22451,COC,363,
7/18/2018,Silver,Bonus 3,957,22452,COC,678,
7/18/2018,Silver,Bonus 3,957,22453,COC,645,
7/18/2018,Silver,Bonus 3,957,22454,COC,638,
7/18/2018,Silver,Bonus 3,957,22455,COC,666,
7/18/2018,Silver,Bonus 3,957,22456,COC,666,
7/18/2018,Silver,Bonus 3,957,22457,COC,735,
7/18/2018,Silver,Bonus 3,957,22458,COC,358,
7/18/2018,Silver,Bonus 3,957,22459,COC,685,
7/18/2018,Silver,Bonus 3,957,22460,COC,715,
7/18/2018,Silver,Bonus 3,957,22461,COC,642,
7/18/2018,Silver,Bonus 3,957,22462,COC,668,
7/18/2018,Silver,Bonus 3,957,22463,COC,589,
7/18/2018,Silver,Bonus 3,957,22464,COC,702,
7/18/2018,Silver,Bonus 3,957,22465,COC,615,
