Date,Lake,TAG NUMBER,Species,Length (mm),Weight (g),Recap,Tag Loss,Fin Clipped,Notes,Gear,Site/Transect,Start Latitude,Start Longitude,End Latitude,End Longitude,On-Time (s),Water Temp (C),Secchi (cm),Weather
5/16/2018,Five Island,18396,COC,569,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18397,COC,735,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18398,COC,667,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18399,COC,642,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18400,COC,599,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18000,COC,597,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18001,COC,680,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18002,COC,597,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18003,COC,613,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18004,COC,557,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18005,COC,556,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18006,COC,673,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18007,COC,732,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18008,COC,712,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18009,COC,631,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18010,COC,625,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18011,COC,565,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18012,COC,700,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18013,COC,543,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18014,COC,680,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18015,COC,667,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18016,COC,624,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18017,COC,603,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18018,COC,605,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18019,COC,610,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18020,COC,566,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18021,COC,567,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18022,COC,640,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18023,COC,564,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18024,COC,745,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18025,COC,556,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18026,COC,668,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18027,COC,638,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18028,COC,713,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18029,BIB,635,4204,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18030,COC,759,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18031,COC,614,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18033,COC,725,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18034,COC,665,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18035,COC,614,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18036,COC,665,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18037,COC,655,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18038,COC,680,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18039,COC,555,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18040,COC,653,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18041,COC,673,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18110,COC,571,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18111,COC,572,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18112,COC,618,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18113,COC,730,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18114,COC,583,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18115,COC,645,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18116,COC,604,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18117,COC,670,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18118,COC,572,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18119,COC,558,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18120,COC,545,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18121,COC,588,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18122,COC,595,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18123,COC,568,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18124,COC,545,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18125,COC,609,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18126,COC,698,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18127,COC,724,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18128,COC,554,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18129,COC,533,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18130,BIB,593,2855,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18131,COC,642,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18132,COC,580,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18134,COC,667,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18135,COC,643,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18136,COC,568,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18137,COC,564,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18138,COC,575,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18139,COC,734,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18140,COC,598,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18141,COC,683,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18142,COC,583,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18143,COC,570,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18144,COC,622,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18145,COC,735,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18146,COC,646,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18147,COC,629,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18148,COC,634,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18149,COC,630,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18150,COC,696,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18501,COC,640,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18502,COC,630,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18503,COC,580,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18504,COC,658,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18505,COC,524,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18506,COC,618,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18507,COC,594,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18508,COC,561,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18509,COC,560,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18510,COC,607,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18511,COC,,,,,,Lost fish,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18512,COC,622,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18513,COC,604,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18514,COC,613,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18515,COC,625,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18516,COC,563,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18517,COC,700,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18518,COC,648,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18519,COC,576,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18520,COC,648,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18521,COC,628,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18522,COC,565,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18523,COC,564,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18524,COC,557,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18525,COC,603,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18551,COC,527,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18552,COC,575,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18553,COC,596,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18554,COC,582,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18555,COC,555,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18043,COC,625,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18042,COC,,,,,L Pectoral,missing length,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18044,BIB,586,3105,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18045,COC,622,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18046,COC,620,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18047,COC,563,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18048,COC,645,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18049,BIB,630,3480,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18050,COC,592,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18051,COC,642,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18052,COC,545,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18053,COC,564,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18054,COC,614,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18055,COC,637,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18056,COC,547,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18057,COC,595,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18058,COC,600,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18059,COC,630,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18060,COC,628,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18061,COC,605,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18062,COC,617,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18063,COC,695,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18064,COC,560,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18065,COC,750,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18066,COC,665,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18067,COC,615,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18068,COC,670,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18069,COC,630,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18070,COC,745,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18071,COC,603,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18072,COC,575,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18073,COC,570,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18074,COC,590,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18075,COC,676,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18076,COC,560,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18077,COC,615,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18078,COC,610,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18079,COC,603,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18080,COC,580,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18081,COC,544,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18082,COC,648,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18083,COC,549,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18084,COC,635,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18085,COC,615,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18086,COC,588,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18087,COC,629,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18088,COC,638,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18089,COC,702,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18090,COC,642,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18091,COC,584,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18092,COC,517,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18093,COC,538,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18094,COC,604,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18095,COC,684,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18096,COC,626,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18097,COC,620,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18098,COC,690,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18099,COC,649,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18100,COC,591,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18101,COC,622,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18102,COC,668,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18103,COC,667,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18104,COC,598,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18105,COC,583,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18106,COC,644,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18107,COC,624,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18108,COC,595,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18109,COC,602,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18556,COC,564,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18557,COC,,,,,L Pectoral,Missing length,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18558,COC,586,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18559,COC,605,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18560,COC,614,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18561,COC,574,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18562,COC,638,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18563,COC,608,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18564,COC,574,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18565,COC,651,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18566,COC,614,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18567,COC,610,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18568,COC,635,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18569,COC,682,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18570,COC,592,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18571,COC,577,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18572,COC,635,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18573,COC,579,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18574,COC,582,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18575,COC,658,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18576,COC,609,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18577,COC,579,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18578,COC,571,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18579,COC,543,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18580,COC,618,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,18581,COC,600,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19700,BIB,605,2914,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19699,COC,758,4960,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19698,BIB,543,2440,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19696,BIB,606,3255,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19695,COC,638,3256,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19691,COC,709,4914,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19690,COC,572,2012,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19688,COC,531,2080,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19687,COC,706,4156,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19686,COC,571,2436,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19685,COC,568,2492,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19684,COC,603,2731,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19683,COC,685,4172,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19682,COC,585,2798,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19681,COC,583,2759,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19680,COC,646,2992,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19679,COC,547,1957,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19678,COC,701,4691,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19677,COC,722,5092,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19676,COC,635,3184,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19625,COC,629,2934,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19624,COC,707,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19623,COC,708,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19622,COC,626,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19621,COC,722,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19619,COC,623,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19618,COC,622,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19617,COC,716,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19615,COC,676,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19614,COC,554,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19613,COC,692,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19612,COC,631,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19611,COC,658,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19610,COC,616,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19609,COC,602,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19608,COC,641,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19607,COC,610,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19606,COC,700,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19605,COC,674,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19604,COC,722,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19603,COC,611,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19602,COC,661,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19601,COC,593,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19650,COC,695,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19649,COC,656,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19648,COC,719,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19647,COC,618,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19646,COC,746,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19645,COC,704,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19644,COC,555,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19643,COC,644,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19642,COC,591,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19641,COC,630,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19640,COC,677,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19638,COC,644,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19637,COC,604,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19636,COC,577,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19635,COC,725,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
5/16/2018,Five Island,19634,COC,504,,,,L Pectoral,,Commercial Seine,Seine,,,,,,,,
