Date,Lake,TAG.NUM,Species,Length (mm),Weight (g),Recap,Tag Loss,Fin Clipped,Notes,Gear,Transect,Start Latitude,Start Longitude,End Latitude,End Longitude,On time (s),Water Temp,Secchi,Weather,Year
5/15/19,Storm,,WHB,366,613,,,,,Electroshocking,4,Storm trans. 9,Storm trans. 9,Storm trans. 9,Storm trans. 9,933,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,25430,COC,339,,,,L Pelvic,,Electroshocking,4,Storm trans. 9,Storm trans. 9,Storm trans. 9,Storm trans. 9,933,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WAE,485,2223,,,,,Electroshocking,5,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,991,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WAE,575,3060,,,,,Electroshocking,5,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,991,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,25431,COC,533,,,,L Pelvic,Possibly eaten hook,Electroshocking,5,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,991,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHB,380,603,,,,,Electroshocking,5,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,991,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHB,373,608,,,,,Electroshocking,5,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,991,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHB,392,688,,,,,Electroshocking,5,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,991,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHB,375,622,,,,,Electroshocking,5,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,991,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHS,440,2187,,,,,Electroshocking,5,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,991,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WAE,452,1969,,,,,Electroshocking,5,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,991,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHB,338,,,,,,Electroshocking,5,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,991,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,BLG,207,245,,,,,Electroshocking,5,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,991,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,25432,COC,531,,,,L Pelvic,,Electroshocking,5,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,991,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHB,330,,,,,,Electroshocking,5,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,991,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,25433,COC,539,,,,L Pelvic,,Electroshocking,5,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,991,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,CCF,552,2992,,,,,Electroshocking,5,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,991,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,CCF,581,3205,,,,,Electroshocking,5,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,991,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,25434,COC,536,,,,L Pelvic,,Electroshocking,5,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,991,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,25435,COC,540,,1,1,L Pelvic,2018 tag loss,Electroshocking,5,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,991,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHB,325,408,,,,,Electroshocking,6,Storm trans. 1,Storm trans. 1,Storm trans. 1,Storm trans. 1,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHB,377,,,,,,Electroshocking,6,Storm trans. 1,Storm trans. 1,Storm trans. 1,Storm trans. 1,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHB,331,,,,,,Electroshocking,6,Storm trans. 1,Storm trans. 1,Storm trans. 1,Storm trans. 1,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHB,368,541,,,,,Electroshocking,6,Storm trans. 1,Storm trans. 1,Storm trans. 1,Storm trans. 1,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHB,,,,,,,Electroshocking,6,Storm trans. 1,Storm trans. 1,Storm trans. 1,Storm trans. 1,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHB,336,438,,,,,Electroshocking,6,Storm trans. 1,Storm trans. 1,Storm trans. 1,Storm trans. 1,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHB,334,452,,,,,Electroshocking,6,Storm trans. 1,Storm trans. 1,Storm trans. 1,Storm trans. 1,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHB,327,402,,,,,Electroshocking,6,Storm trans. 1,Storm trans. 1,Storm trans. 1,Storm trans. 1,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHB,371,,,,,,Electroshocking,6,Storm trans. 1,Storm trans. 1,Storm trans. 1,Storm trans. 1,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHB,353,,,,,,Electroshocking,6,Storm trans. 1,Storm trans. 1,Storm trans. 1,Storm trans. 1,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHB,350,503,,,,,Electroshocking,6,Storm trans. 1,Storm trans. 1,Storm trans. 1,Storm trans. 1,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHB,357,538,,,,,Electroshocking,6,Storm trans. 1,Storm trans. 1,Storm trans. 1,Storm trans. 1,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHB,331,,,,,Scale died,Electroshocking,6,Storm trans. 1,Storm trans. 1,Storm trans. 1,Storm trans. 1,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHB,373,,,,,,Electroshocking,6,Storm trans. 1,Storm trans. 1,Storm trans. 1,Storm trans. 1,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHB,376,,,,,,Electroshocking,6,Storm trans. 1,Storm trans. 1,Storm trans. 1,Storm trans. 1,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHB,356,,,,,,Electroshocking,6,Storm trans. 1,Storm trans. 1,Storm trans. 1,Storm trans. 1,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHB,354,,,,,,Electroshocking,6,Storm trans. 1,Storm trans. 1,Storm trans. 1,Storm trans. 1,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHB,373,,,,,,Electroshocking,6,Storm trans. 1,Storm trans. 1,Storm trans. 1,Storm trans. 1,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHB,361,,,,,,Electroshocking,6,Storm trans. 1,Storm trans. 1,Storm trans. 1,Storm trans. 1,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHB,364,,,,,,Electroshocking,6,Storm trans. 1,Storm trans. 1,Storm trans. 1,Storm trans. 1,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHB,355,,,,,,Electroshocking,6,Storm trans. 1,Storm trans. 1,Storm trans. 1,Storm trans. 1,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHB,308,,,,,,Electroshocking,6,Storm trans. 1,Storm trans. 1,Storm trans. 1,Storm trans. 1,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHB,374,,,,,,Electroshocking,6,Storm trans. 1,Storm trans. 1,Storm trans. 1,Storm trans. 1,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHB,358,,,,,,Electroshocking,6,Storm trans. 1,Storm trans. 1,Storm trans. 1,Storm trans. 1,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHB,328,,,,,,Electroshocking,6,Storm trans. 1,Storm trans. 1,Storm trans. 1,Storm trans. 1,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHB,340,,,,,,Electroshocking,6,Storm trans. 1,Storm trans. 1,Storm trans. 1,Storm trans. 1,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHB,345,,,,,,Electroshocking,6,Storm trans. 1,Storm trans. 1,Storm trans. 1,Storm trans. 1,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHB,330,,,,,,Electroshocking,6,Storm trans. 1,Storm trans. 1,Storm trans. 1,Storm trans. 1,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHB,334,,,,,,Electroshocking,6,Storm trans. 1,Storm trans. 1,Storm trans. 1,Storm trans. 1,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHB,328,,,,,,Electroshocking,6,Storm trans. 1,Storm trans. 1,Storm trans. 1,Storm trans. 1,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHB,380,,,,,,Electroshocking,6,Storm trans. 1,Storm trans. 1,Storm trans. 1,Storm trans. 1,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHB,335,,,,,,Electroshocking,6,Storm trans. 1,Storm trans. 1,Storm trans. 1,Storm trans. 1,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHB,373,,,,,,Electroshocking,6,Storm trans. 1,Storm trans. 1,Storm trans. 1,Storm trans. 1,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHB,325,,,,,,Electroshocking,6,Storm trans. 1,Storm trans. 1,Storm trans. 1,Storm trans. 1,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHB,333,,,,,,Electroshocking,6,Storm trans. 1,Storm trans. 1,Storm trans. 1,Storm trans. 1,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHB,329,,,,,,Electroshocking,6,Storm trans. 1,Storm trans. 1,Storm trans. 1,Storm trans. 1,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHB,372,,,,,,Electroshocking,6,Storm trans. 1,Storm trans. 1,Storm trans. 1,Storm trans. 1,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHB,330,,,,,,Electroshocking,6,Storm trans. 1,Storm trans. 1,Storm trans. 1,Storm trans. 1,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHB,328,,,,,,Electroshocking,6,Storm trans. 1,Storm trans. 1,Storm trans. 1,Storm trans. 1,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,25436,COC,491,,,,L Pelvic,,Electroshocking,6,Storm trans. 1,Storm trans. 1,Storm trans. 1,Storm trans. 1,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,25437,COC,556,,,,L Pelvic,,Electroshocking,6,Storm trans. 1,Storm trans. 1,Storm trans. 1,Storm trans. 1,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,25414,COC,560,,1,,,2018 Recap,Electroshocking,6,Storm trans. 1,Storm trans. 1,Storm trans. 1,Storm trans. 1,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,25438,COC,548,,,,L Pelvic,,Electroshocking,6,Storm trans. 1,Storm trans. 1,Storm trans. 1,Storm trans. 1,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHB,345,,,,,,Electroshocking,6,Storm trans. 1,Storm trans. 1,Storm trans. 1,Storm trans. 1,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,25439,COC,635,,,,L Pelvic,,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,21576,COC,535,,1,,,2018 recap,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,21664,COC,520,,1,,,2018 recap,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,25440,BIB,542,,,,L Pelvic,,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,25441,COC,540,,,,L Pelvic,,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,25442,COC,658,,,,L Pelvic,,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,25443,BIB,519,,,,L Pelvic,,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,25444,COC,460,,,,L Pelvic,,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,25445,COC,558,,,,L Pelvic,,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,25446,COC,529,,,,L Pelvic,,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHB,362,546,,,,,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHB,326,433,,,,,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHB,360,,,,,,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,GZS,380,674,,,,,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHB,356,,,,,,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHB,335,469,,,,,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,WHB,,,,,,,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,25447,BIB,499,,,,L Pelvic,,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,GZS,387,,,,,,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,GZS,341,737,,,,,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,GZS,426,,,,,,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,GZS,402,,,,,,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,GZS,423,,,,,,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,GZS,474,,,,,,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,GZS,395,,,,,,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,GZS,340,,,,,,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,GZS,351,,,,,,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,GZS,366,,,,,,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,GZS,376,,,,,,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,GZS,371,,,,,,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,GZS,371,,,,,,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,GZS,363,,,,,,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,GZS,379,,,,,,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,GZS,357,,,,,,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,GZS,358,,,,,,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,GZS,410,,,,,,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,GZS,380,,,,,,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,GZS,414,,,,,,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,GZS,416,,,,,,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,GZS,384,,,,,,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,GZS,391,,,,,,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,GZS,400,,,,,,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,GZS,342,,,,,,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,GZS,405,,,,,,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,GZS,378,,,,,,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,GZS,380,,,,,,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,YLP,89,,,,,,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,YLP,102,,,,,,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,GZS,394,,,,,,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,GZS,387,,,,,,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,GZS,,,,,,,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,Spot Tail Shiner,72,,,,,,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,Spot Tail Shiner,85,,,,,,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,,Emerald Shiner,100,,,,,,Electroshocking,7,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,908,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,25448,COC,413,,,,L Pelvic,,Electroshocking,Bonus,42 38.191,95 14.166,42 37.533,95 13.987,,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,25449,BIB,647,,,,L Pelvic,,Electroshocking,Bonus,42 38.191,95 14.166,42 37.533,95 13.987,,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,25451,BIB,679,,,,L Pelvic,,Electroshocking,Bonus,42 38.191,95 14.166,42 37.533,95 13.987,,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,25452,BIB,570,,,,L Pelvic,,Electroshocking,Bonus,42 38.191,95 14.166,42 37.533,95 13.987,,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,25453,BIB,516,,,,L Pelvic,,Electroshocking,Bonus,42 38.191,95 14.166,42 37.533,95 13.987,,15.56,,75 F Calm Sunny SSE Wind,2019
5/15/19,Storm,25454,BIB,880,,,,L Pelvic,,Electroshocking,Bonus,42 38.191,95 14.166,42 37.533,95 13.987,,15.56,,75 F Calm Sunny SSE Wind,2019
5/17/19,N Twin,25455,BIB,547,,,,L Pelvic,Male,Electroshocking,1,N. Twin trans. 1,N. Twin trans. 1,N. Twin trans. 1,N. Twin trans. 1,1069,17.5,,"Overcast, Just finished T-Stroms NE wind 10-15 mph",2019
5/17/19,N Twin,25456,BIB,795,,,,L Pelvic,Female,Electroshocking,1,N. Twin trans. 1,N. Twin trans. 1,N. Twin trans. 1,N. Twin trans. 1,1069,17.5,,"Overcast, Just finished T-Stroms NE wind 10-15 mph",2019
5/17/19,N Twin,25457,BIB,693,,,,L Pelvic,,Electroshocking,1,N. Twin trans. 1,N. Twin trans. 1,N. Twin trans. 1,N. Twin trans. 1,1069,17.5,,"Overcast, Just finished T-Stroms NE wind 10-15 mph",2019
5/17/19,N Twin,25458,BIB,526,,,,L Pelvic,,Electroshocking,1,N. Twin trans. 1,N. Twin trans. 1,N. Twin trans. 1,N. Twin trans. 1,1069,17.5,,"Overcast, Just finished T-Stroms NE wind 10-15 mph",2019
5/17/19,N Twin,25459,BIB,584,,,,L Pelvic,Male,Electroshocking,1,N. Twin trans. 1,N. Twin trans. 1,N. Twin trans. 1,N. Twin trans. 1,1069,17.5,,"Overcast, Just finished T-Stroms NE wind 10-15 mph",2019
5/17/19,N Twin,25460,COC,503,,,,L Pelvic,Male,Electroshocking,1,N. Twin trans. 1,N. Twin trans. 1,N. Twin trans. 1,N. Twin trans. 1,1069,17.5,,"Overcast, Just finished T-Stroms NE wind 10-15 mph",2019
5/17/19,N Twin,25461,BIB,731,,,,L Pelvic,Female Missing L Pelvic,Electroshocking,1,N. Twin trans. 1,N. Twin trans. 1,N. Twin trans. 1,N. Twin trans. 1,1069,17.5,,"Overcast, Just finished T-Stroms NE wind 10-15 mph",2019
5/17/19,N Twin,6343,BIB,466,,1,,,Male 2017 Recap Fused Pelvic Fins,Electroshocking,1,N. Twin trans. 1,N. Twin trans. 1,N. Twin trans. 1,N. Twin trans. 1,1069,17.5,,"Overcast, Just finished T-Stroms NE wind 10-15 mph",2019
5/17/19,N Twin,25462,BIB,772,,,,L Pelvic,Female,Electroshocking,1,N. Twin trans. 1,N. Twin trans. 1,N. Twin trans. 1,N. Twin trans. 1,1069,17.5,,"Overcast, Just finished T-Stroms NE wind 10-15 mph",2019
5/17/19,N Twin,25463,COC,640,,,,L Pelvic,,Electroshocking,1,N. Twin trans. 1,N. Twin trans. 1,N. Twin trans. 1,N. Twin trans. 1,1069,17.5,,"Overcast, Just finished T-Stroms NE wind 10-15 mph",2019
5/17/19,N Twin,25464,BIB,520,,,,L Pelvic,Male,Electroshocking,1,N. Twin trans. 1,N. Twin trans. 1,N. Twin trans. 1,N. Twin trans. 1,1069,17.5,,"Overcast, Just finished T-Stroms NE wind 10-15 mph",2019
5/17/19,N Twin,25465,BIB,655,,,,L Pelvic,Female,Electroshocking,1,N. Twin trans. 1,N. Twin trans. 1,N. Twin trans. 1,N. Twin trans. 1,1069,17.5,,"Overcast, Just finished T-Stroms NE wind 10-15 mph",2019
5/17/19,N Twin,25466,BIB,731,,,,L Pelvic,Female,Electroshocking,1,N. Twin trans. 1,N. Twin trans. 1,N. Twin trans. 1,N. Twin trans. 1,1069,17.5,,"Overcast, Just finished T-Stroms NE wind 10-15 mph",2019
5/17/19,N Twin,25467,BIB,691,,,,L Pelvic,Female,Electroshocking,1,N. Twin trans. 1,N. Twin trans. 1,N. Twin trans. 1,N. Twin trans. 1,1069,17.5,,"Overcast, Just finished T-Stroms NE wind 10-15 mph",2019
5/17/19,N Twin,25468,BIB,539,,,,L Pelvic,Female,Electroshocking,1,N. Twin trans. 1,N. Twin trans. 1,N. Twin trans. 1,N. Twin trans. 1,1069,17.5,,"Overcast, Just finished T-Stroms NE wind 10-15 mph",2019
5/17/19,N Twin,25469,COC,575,,1,1,L Pelvic,Male 2017 Tag loss,Electroshocking,1,N. Twin trans. 1,N. Twin trans. 1,N. Twin trans. 1,N. Twin trans. 1,1069,17.5,,"Overcast, Just finished T-Stroms NE wind 10-15 mph",2019
