Date,Lake,TAG NUMBER,Species,Length (mm),Weight (g),Recap,Tag Loss,Fin Clipped,Notes,Gear,Site/Transect,Start Latitude,Start Longitude,End Latitude,End Longitude,On-Time (s),Water Temp (C),Secchi (cm),Weather,Year
6/13/2017,Center,.,BIB,401,.,.,,.,.,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,435,.,.,,.,.,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,456,.,.,,.,.,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,412,.,.,,.,.,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,456,.,.,,.,.,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,455,.,.,,.,.,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,523,.,.,,.,.,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,445,.,.,,.,.,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,476,.,.,,.,.,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,423,.,.,,.,.,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,458,.,.,,.,.,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,493,.,.,,.,.,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,724,.,.,1,RIGHT PELVIC - LOST TAG - DORSAL,2017 tag loss,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,453,.,.,,.,.,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,525,.,.,,.,.,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,390,.,.,,.,.,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,459,.,.,,.,.,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,424,.,.,,.,.,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,496,.,.,,.,.,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,524,.,.,,.,.,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,455,.,.,,.,.,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,647,.,.,,.,.,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,633,.,.,1,RIGHT PELVIC - LOST TAG,2017 tag loss,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,606,.,.,,.,.,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,428,.,.,,.,.,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,437,.,.,,.,.,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,518,.,.,,.,.,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,433,.,.,,.,.,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,449,.,.,,.,.,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,388,.,.,,.,.,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,435,.,.,,.,.,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,377,.,.,,.,.,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,483,.,.,,.,.,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,537,.,.,,.,.,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,445,.,.,,.,.,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,546,.,.,,.,.,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,467,.,.,,.,.,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,420,.,.,,.,.,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,411,.,.,,.,.,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,484,.,.,,.,.,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,428,.,.,,.,.,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,458,.,.,,.,.,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,500,.,.,,.,.,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,494,.,.,,.,.,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,591,.,.,,.,.,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,489,.,.,,.,.,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,550,.,.,,.,.,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,473,.,.,,.,.,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,423,.,.,,.,.,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,483,.,.,,.,.,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,494,.,.,,.,.,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,441,.,.,,.,.,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,496,.,.,,.,.,EF,2,N SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,434,.,.,,.,.,EF,2,NE SLOUGH,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,477,.,.,,.,.,EF,2,NE SLOUGH,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,617,.,.,,.,.,EF,2,NE SLOUGH,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,495,.,.,,.,.,EF,2,NE SLOUGH,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,446,.,.,1,RIGHT PELVIC - LOST TAG,2017 tag loss,EF,2,NE SLOUGH,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,554,.,.,,.,.,EF,2,NE SLOUGH,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,414,.,.,,.,.,EF,2,NE SLOUGH,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,640,.,.,,.,.,EF,2,NE SLOUGH,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,656,.,.,,.,.,EF,2,NE SLOUGH,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,694,.,.,,.,.,EF,2,NE SLOUGH,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,474,.,.,,.,.,EF,2,NE SLOUGH,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,575,.,.,,.,.,EF,2,NE SLOUGH,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,460,.,.,,.,.,EF,2,NE SLOUGH,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,629,.,.,,.,.,EF,2,NE SLOUGH,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,560,.,.,,.,.,EF,2,NE SLOUGH,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,531,.,.,,.,.,EF,2,NE SLOUGH,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,444,.,.,,.,.,EF,2,NE SLOUGH,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,550,.,.,,.,.,EF,2,NE SLOUGH,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,507,.,.,,.,.,EF,2,NE SLOUGH,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,522,.,.,,.,.,EF,2,NE SLOUGH,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,430,.,.,,.,.,EF,2,NE SLOUGH,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,395,.,.,,.,.,EF,2,NE SLOUGH,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,461,.,.,,.,.,EF,2,NE SLOUGH,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,471,.,.,,.,.,EF,2,NE SLOUGH,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,495,.,.,,.,.,EF,2,NE SLOUGH,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,426,.,.,,.,.,EF,2,S SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,549,.,.,,.,.,EF,2,S SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,397,.,.,,.,.,EF,2,S SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,433,.,.,,.,.,EF,2,S SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,614,.,.,,.,.,EF,2,S SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,575,.,.,,.,.,EF,2,S SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,640,.,.,,RIGHT PECTORAL,.,EF,2,S SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,673,.,.,,.,.,EF,2,S SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,402,.,.,,.,.,EF,2,S SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,423,.,.,,.,.,EF,2,S SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,655,.,.,,.,.,EF,2,S SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,602,.,.,,.,.,EF,2,S SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,657,.,.,,.,.,EF,2,S SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,484,.,.,,.,.,EF,2,S SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,615,.,.,,.,.,EF,2,S SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,587,.,.,1,RIGHT PELVIC - LOST TAG,2017 tag loss,EF,2,S SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,502,.,.,1,RIGHT PELVIC - LOST TAG,2017 tag loss,EF,2,W SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,418,.,.,,.,.,EF,2,W SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,575,.,.,,.,.,EF,2,W SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,435,.,.,,.,.,EF,2,W SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,412,.,.,,.,.,EF,2,W SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,410,.,.,,.,.,EF,2,W SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,565,.,1,,DORSAL,no tag,EF,2,W SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,426,.,.,,.,.,EF,2,W SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,572,.,.,,.,.,EF,2,W SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,488,.,.,,.,.,EF,2,W SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,484,.,.,1,RIGHT PELVIC - LOST TAG,2017 tag loss,EF,2,W SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,577,.,1,,DORSAL,no tag,EF,2,W SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,482,.,.,,.,.,EF,2,W SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,501,.,.,,.,.,EF,2,W SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,460,.,.,,.,.,EF,2,W SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,545,.,1,,DORSAL,no tag,EF,2,W SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,590,.,.,,.,.,EF,2,W SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,471,.,.,,.,.,EF,2,W SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,428,.,.,,.,.,EF,2,W SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,532,.,.,,.,.,EF,2,W SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,524,.,.,,.,.,EF,2,W SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,545,.,.,,.,.,EF,2,W SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,543,.,.,,.,.,EF,2,W SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,427,.,.,,.,.,EF,2,W SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,464,.,.,,.,.,EF,2,W SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,642,.,.,,.,.,EF,2,W SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,630,.,.,,.,.,EF,2,W SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,550,.,.,,.,.,EF,2,W SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,572,.,.,,.,.,EF,2,W SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,598,.,.,,.,.,EF,2,W SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,696,.,1,,DORSAL,no tag,EF,2,W SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,600,.,.,,.,.,EF,2,W SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,546,.,.,,.,.,EF,2,W SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,4831,CAP,544,.,1,,TAG/RIGHT PELVIC,2017 recap,EF,2,W SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,694,.,.,,.,.,EF,2,W SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,691,.,.,,LEFT PECTORAL,.,EF,2,W SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,415,.,.,,.,.,EF,2,W SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,CAP,563,.,.,,.,.,EF,2,W SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,477,.,.,1,RIGHT PELVIC - LOST TAG,2017 tag loss,EF,2,W SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,425,.,.,,.,.,EF,2,W SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,466,.,.,,.,.,EF,2,W SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,407,.,.,,.,.,EF,2,W SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,477,.,.,,.,.,EF,2,W SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,489,.,.,,.,.,EF,2,W SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,507,.,1,,DORSAL,no tag,EF,2,W SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,496,.,.,,.,.,EF,2,W SHORE,,.,,4200,23.88888889,,.,2017
6/13/2017,Center,.,BIB,405,.,.,1,RIGHT PELVIC - LOST TAG,2017 tag loss,EF,2,W SHORE,,.,,4200,23.88888889,,.,2017
6/14/2017,Center,.,BIB,405,.,.,,.,.,EF,1,.,,.,,4260,23.33333333,,.,2017
6/14/2017,Center,.,BIB,508,.,.,,.,.,EF,1,.,,.,,4260,23.33333333,,.,2017
6/14/2017,Center,.,BIB,520,.,.,,.,.,EF,1,.,,.,,4260,23.33333333,,.,2017
6/14/2017,Center,.,BIB,412,.,.,,.,.,EF,1,.,,.,,4260,23.33333333,,.,2017
6/14/2017,Center,.,BIB,420,.,1,,DORSAL,no tag,EF,1,.,,.,,4260,23.33333333,,.,2017
6/14/2017,Center,.,BIB,552,.,.,,.,.,EF,1,.,,.,,4260,23.33333333,,.,2017
6/14/2017,Center,.,BIB,486,.,1,,DORSAL,no tag,EF,1,.,,.,,4260,23.33333333,,.,2017
6/14/2017,Center,.,BIB,456,.,.,,.,.,EF,1,.,,.,,4260,23.33333333,,.,2017
6/14/2017,Center,.,BIB,484,.,.,,.,.,EF,1,.,,.,,4260,23.33333333,,.,2017
6/14/2017,Center,.,CAP,534,.,.,,.,.,EF,1,.,,.,,4260,23.33333333,,.,2017
6/14/2017,Center,3962,CAP,665,.,1,,TAG/RIGHT PELVIC,2017 recap,EF,1,.,,.,,4260,23.33333333,,.,2017
6/14/2017,Center,.,CAP,480,.,.,1,RIGHT PELVIC - LOST TAG,2017 tag loss,EF,1,.,,.,,4260,23.33333333,,.,2017
6/14/2017,Center,.,CAP,562,.,.,,.,.,EF,1,.,,.,,4260,23.33333333,,.,2017
6/14/2017,Center,.,CAP,600,.,.,,.,.,EF,1,.,,.,,4260,23.33333333,,.,2017
6/14/2017,Center,.,CAP,732,.,1,,DORSAL - RIGHT PECTORAL,no tag,EF,1,.,,.,,4260,23.33333333,,.,2017
6/14/2017,Center,.,CAP,537,.,1,,DORSAL,no tag,EF,1,.,,.,,4260,23.33333333,,.,2017
6/14/2017,Center,.,CAP,473,.,.,1,RIGHT PELVIC - LOST TAG,2017 tag loss,EF,1,.,,.,,4260,23.33333333,,.,2017
6/14/2017,Center,.,CAP,589,.,.,,.,.,EF,2,NORTH SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,482,.,.,,.,.,EF,2,NORTH SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,505,.,.,,.,.,EF,2,NORTH SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,429,.,.,,.,.,EF,2,NORTH SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,615,.,.,,.,.,EF,2,NORTH SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,762,.,1,,DORSAL,no tag,EF,2,NORTH SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,452,.,.,,.,.,EF,2,NORTH SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,573,.,.,,.,.,EF,2,NORTH SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,472,.,.,,.,.,EF,2,NORTH SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,441,.,1,,DORSAL,no tag,EF,2,NORTH SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,445,.,.,,.,.,EF,2,NORTH SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,446,.,.,,.,.,EF,2,NORTH SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,495,.,.,,.,.,EF,2,NORTH SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,500,.,.,,.,.,EF,2,NORTH SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,447,.,.,,.,.,EF,2,NORTH SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,597,.,.,,RIGHT PECTORAL,.,EF,2,NORTH SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,436,.,.,,.,.,EF,2,NORTH SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,442,.,.,,.,.,EF,2,NORTH SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,409,.,.,,.,.,EF,2,NORTH SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,438,.,.,,.,.,EF,2,NORTH SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,456,.,1,,DORSAL,no tag,EF,2,NORTH SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,466,.,.,,.,.,EF,2,NORTH SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,447,.,.,,.,.,EF,2,NORTH SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,452,.,.,,.,.,EF,2,NORTH SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,438,.,.,,.,.,EF,2,NORTH SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,435,.,.,,.,.,EF,2,NORTH SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,BIB,380,.,.,,.,.,EF,2,NORTH SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,BIB,440,.,.,,.,.,EF,2,NORTH SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,BIB,409,.,.,,.,.,EF,2,NORTH SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,412,.,.,,.,.,EF,2,EAST SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,670,.,.,,RIGHT PECTORAL,.,EF,2,EAST SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,600,.,1,,DORSAL,no tag,EF,2,EAST SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,454,.,1,,DORSAL,no tag,EF,2,EAST SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,650,.,.,,.,.,EF,2,EAST SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,523,.,.,1,RIGHT PELVIC - LOST TAG,2017 tag loss,EF,2,EAST SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,503,.,.,,.,.,EF,2,EAST SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,470,.,.,,.,.,EF,2,EAST SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,524,.,.,,.,.,EF,2,EAST SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,551,.,.,,.,.,EF,2,EAST SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,705,.,.,1,RIGHT PELVIC - LOST TAG - RIGHT PECTORAL,2017 tag loss,EF,2,EAST SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,540,.,.,,.,.,EF,2,EAST SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,520,.,.,,.,.,EF,2,EAST SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,538,.,.,,.,.,EF,2,EAST SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,502,.,.,,.,.,EF,2,EAST SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,582,.,.,,.,.,EF,2,EAST SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,437,.,.,,.,.,EF,2,EAST SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,412,.,.,,.,.,EF,2,EAST SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,420,.,.,,.,.,EF,2,EAST SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,412,.,.,,.,.,EF,2,EAST SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,478,.,.,,.,.,EF,2,EAST SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,436,.,.,,.,.,EF,2,EAST SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,467,.,.,,.,.,EF,2,EAST SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,436,.,.,,.,.,EF,2,EAST SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,576,.,.,,.,.,EF,2,EAST SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,450,.,.,,.,.,EF,2,EAST SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,415,.,.,,.,.,EF,2,EAST SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,460,.,.,,.,.,EF,2,EAST SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,680,.,.,,.,.,EF,2,EAST SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,582,.,.,,.,.,EF,2,EAST SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,BIB,481,.,.,,.,.,EF,2,EAST SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,BIB,620,.,1,,DORSAL,no tag,EF,2,EAST SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,BIB,424,.,.,,.,.,EF,2,EAST SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,4517,BIB,485,.,1,,TAG/RIGHT PELVIC,2017 recap,EF,2,EAST SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,BIB,470,.,.,,.,.,EF,2,EAST SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,BIB,455,.,.,,.,.,EF,2,EAST SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,BIB,547,.,.,,.,.,EF,2,EAST SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,525,.,.,,.,.,EF,2,EAST SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,393,.,.,,.,.,EF,2,EAST SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,503,.,.,,.,.,EF,2,EAST SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,526,.,.,,.,.,EF,2,SOUTH SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,490,.,.,,.,.,EF,2,SOUTH SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,630,.,.,,.,.,EF,2,SOUTH SHORE,,.,,4020,23.33333333,,.,2017
6/14/2017,Center,.,CAP,430,.,.,,.,.,EF,2,SOUTH SHORE,,.,,4020,23.33333333,,.,2017
