"Date","Lake","TAG.NUMBER","Species","Length..mm.","Tag.Loss","Gear","Year","detect"
2018-05-01,"N Twin","14499","BIB",709,NA,"Seine","2018",1
2018-05-01,"N Twin","14500","BIB",653,NA,"Seine","2018",1
2018-05-01,"N Twin","14718","COC",681,NA,"Seine","2018",1
2018-05-01,"N Twin","14719","BIB",630,NA,"Seine","2018",1
2018-05-01,"N Twin","14720","COC",653,NA,"Seine","2018",1
2018-05-01,"N Twin","14721","COC",566,NA,"Seine","2018",1
2018-05-01,"N Twin","14722","COC",582,NA,"Seine","2018",1
2018-05-01,"N Twin","14723","COC",734,NA,"Seine","2018",1
2018-05-01,"N Twin","14724","COC",561,NA,"Seine","2018",1
2018-05-01,"N Twin","14725","BIB",488,NA,"Seine","2018",1
2018-05-01,"N Twin","14801","BIB",765,NA,"Seine","2018",1
2018-05-01,"N Twin","14802","BIB",620,NA,"Seine","2018",1
2018-05-01,"N Twin","14804","BIB",737,NA,"Seine","2018",1
2018-05-01,"N Twin","14805","BIB",808,NA,"Seine","2018",1
2018-05-01,"N Twin","14806","BIB",498,NA,"Seine","2018",1
2018-05-01,"N Twin","14807","BIB",726,NA,"Seine","2018",1
2018-05-01,"N Twin","14808","BIB",630,NA,"Seine","2018",1
2018-05-01,"N Twin","14809","BIB",775,NA,"Seine","2018",1
2018-05-01,"N Twin","14811","BIB",457,NA,"Seine","2018",1
2018-05-01,"N Twin","14812","BIB",732,NA,"Seine","2018",1
2018-05-01,"N Twin","14813","BIB",709,NA,"Seine","2018",1
2018-05-01,"N Twin","14815","BIB",638,NA,"Seine","2018",1
2018-05-01,"N Twin","14816","BIB",678,NA,"Seine","2018",1
2018-05-01,"N Twin","14818","BIB",729,NA,"Seine","2018",1
2018-05-01,"N Twin","14819","BIB",770,NA,"Seine","2018",1
2018-05-01,"N Twin","14820","BIB",732,NA,"Seine","2018",1
2018-05-01,"N Twin","14821","BIB",772,NA,"Seine","2018",1
2018-05-01,"N Twin","14822","BIB",749,NA,"Seine","2018",1
2018-05-01,"N Twin","14823","BIB",782,NA,"Seine","2018",1
2018-05-01,"N Twin","14826","BIB",587,NA,"Seine","2018",1
2018-05-01,"N Twin","14827","BIB",475,NA,"Seine","2018",1
2018-05-01,"N Twin","14828","BIB",721,NA,"Seine","2018",1
2018-05-01,"N Twin","14829","BIB",650,NA,"Seine","2018",1
2018-05-01,"N Twin","14831","BIB",798,NA,"Seine","2018",1
2018-05-01,"N Twin","14832","BIB",762,NA,"Seine","2018",1
2018-05-01,"N Twin","14834","BIB",724,NA,"Seine","2018",1
2018-05-01,"N Twin","14835","BIB",726,NA,"Seine","2018",1
2018-05-01,"N Twin","14836","BIB",450,NA,"Seine","2018",1
2018-05-01,"N Twin","14837","BIB",655,NA,"Seine","2018",1
2018-05-01,"N Twin","14838","BIB",719,NA,"Seine","2018",1
2018-05-01,"N Twin","14839","BIB",648,NA,"Seine","2018",1
2018-05-01,"N Twin","14840","BIB",462,NA,"Seine","2018",1
2018-05-01,"N Twin","14841","BIB",767,NA,"Seine","2018",1
2018-05-01,"N Twin","14842","BIB",782,NA,"Seine","2018",1
2018-05-01,"N Twin","14843","BIB",726,NA,"Seine","2018",1
2018-05-01,"N Twin","14844","BIB",455,NA,"Seine","2018",1
2018-05-01,"N Twin","14845","BIB",714,NA,"Seine","2018",1
2018-05-01,"N Twin","14846","BIB",726,NA,"Seine","2018",1
2018-05-01,"N Twin","14847","BIB",549,NA,"Seine","2018",1
2018-05-01,"N Twin","14848","BIB",673,NA,"Seine","2018",1
2018-05-01,"N Twin","14849","BIB",767,NA,"Seine","2018",1
2018-05-01,"N Twin","14850","BIB",737,NA,"Seine","2018",1
2018-05-01,"N Twin","14851","BIB",732,NA,"Seine","2018",1
2018-05-01,"N Twin","14852","BIB",655,NA,"Seine","2018",1
2018-05-01,"N Twin","14853","BIB",607,NA,"Seine","2018",1
2018-05-01,"N Twin","14854","BIB",706,NA,"Seine","2018",1
2018-05-01,"N Twin","14855","BIB",739,NA,"Seine","2018",1
2018-05-01,"N Twin","14856","BIB",660,NA,"Seine","2018",1
2018-05-01,"N Twin","14857","BIB",711,NA,"Seine","2018",1
2018-05-01,"N Twin","14858","BIB",681,NA,"Seine","2018",1
2018-05-01,"N Twin","14859","BIB",742,NA,"Seine","2018",1
2018-05-01,"N Twin","14860","BIB",805,NA,"Seine","2018",1
2018-05-01,"N Twin","14861","BIB",612,NA,"Seine","2018",1
2018-05-01,"N Twin","14862","BIB",767,NA,"Seine","2018",1
2018-05-01,"N Twin","14863","BIB",757,NA,"Seine","2018",1
2018-05-01,"N Twin","14864","BIB",765,NA,"Seine","2018",1
2018-05-01,"N Twin","14865","BIB",518,NA,"Seine","2018",1
2018-05-01,"N Twin","14866","BIB",805,NA,"Seine","2018",1
2018-05-01,"N Twin","14867","COC",594,NA,"Seine","2018",1
2018-05-01,"N Twin","14868","BIB",660,NA,"Seine","2018",1
2018-05-01,"N Twin","14869","BIB",554,NA,"Seine","2018",1
2018-05-01,"N Twin","14870","BIB",704,NA,"Seine","2018",1
2018-05-01,"N Twin","14871","BIB",592,NA,"Seine","2018",1
2018-05-01,"N Twin","14872","BIB",625,NA,"Seine","2018",1
2018-05-01,"N Twin","14873","BIB",508,NA,"Seine","2018",1
2018-05-01,"N Twin","14874","BIB",818,NA,"Seine","2018",1
2018-05-01,"N Twin","14875","BIB",808,NA,"Seine","2018",1
2018-05-01,"N Twin","14876","BIB",566,NA,"Seine","2018",1
2018-05-01,"N Twin","14877","BIB",711,NA,"Seine","2018",1
2018-05-01,"N Twin","14878","BIB",729,NA,"Seine","2018",1
2018-05-01,"N Twin","14879","BIB",726,NA,"Seine","2018",1
2018-05-01,"N Twin","14880","BIB",739,NA,"Seine","2018",1
2018-05-01,"N Twin","14882","BIB",478,NA,"Seine","2018",1
2018-05-01,"N Twin","14885","BIB",653,NA,"Seine","2018",1
2018-05-01,"N Twin","14886","BIB",711,NA,"Seine","2018",1
2018-05-01,"N Twin","14887","BIB",770,NA,"Seine","2018",1
2018-05-01,"N Twin","14888","BIB",655,NA,"Seine","2018",1
2018-05-01,"N Twin","14889","BIB",759,NA,"Seine","2018",1
2018-05-01,"N Twin","14890","BIB",721,NA,"Seine","2018",1
2018-05-01,"N Twin","14891","BIB",569,NA,"Seine","2018",1
2018-05-01,"N Twin","14893","BIB",739,NA,"Seine","2018",1
2018-05-01,"N Twin","14894","BIB",767,NA,"Seine","2018",1
2018-05-01,"N Twin","14895","BIB",747,NA,"Seine","2018",1
2018-05-01,"N Twin","14896","BIB",678,NA,"Seine","2018",1
2018-05-01,"N Twin","14897","BIB",757,NA,"Seine","2018",1
2018-05-01,"N Twin","14898","BIB",724,NA,"Seine","2018",1
2018-05-01,"N Twin","14900","BIB",724,NA,"Seine","2018",1
2018-05-01,"N Twin","15001","BIB",726,NA,"Seine","2018",1
2018-05-01,"N Twin","15002","BIB",749,NA,"Seine","2018",1
2018-05-01,"N Twin","15003","BIB",792,NA,"Seine","2018",1
2018-05-01,"N Twin","15004","BIB",709,NA,"Seine","2018",1
2018-05-01,"N Twin","15005","BIB",650,NA,"Seine","2018",1
2018-05-01,"N Twin","15006","BIB",762,NA,"Seine","2018",1
2018-05-01,"N Twin","15007","BIB",658,NA,"Seine","2018",1
2018-05-01,"N Twin","15008","BIB",780,NA,"Seine","2018",1
2018-05-01,"N Twin","15009","BIB",696,NA,"Seine","2018",1
2018-05-01,"N Twin","15010","BIB",668,NA,"Seine","2018",1
2018-05-01,"N Twin","15011","BIB",612,NA,"Seine","2018",1
2018-05-01,"N Twin","15012","BIB",696,NA,"Seine","2018",1
2018-05-01,"N Twin","15013","BIB",615,NA,"Seine","2018",1
2018-05-01,"N Twin","15014","BIB",772,NA,"Seine","2018",1
2018-05-01,"N Twin","15015","BIB",686,NA,"Seine","2018",1
2018-05-01,"N Twin","15016","BIB",721,NA,"Seine","2018",1
2018-05-01,"N Twin","15017","BIB",742,NA,"Seine","2018",1
2018-05-01,"N Twin","15018","BIB",775,NA,"Seine","2018",1
2018-05-01,"N Twin","15019","BIB",787,NA,"Seine","2018",1
2018-05-01,"N Twin","15020","BIB",693,NA,"Seine","2018",1
2018-05-01,"N Twin","15021","BIB",686,NA,"Seine","2018",1
2018-05-01,"N Twin","15022","BIB",732,NA,"Seine","2018",1
2018-05-01,"N Twin","15023","BIB",828,NA,"Seine","2018",1
2018-05-01,"N Twin","15024","BIB",452,NA,"Seine","2018",1
2018-05-01,"N Twin","15025","BIB",762,NA,"Seine","2018",1
2018-05-01,"N Twin","15026","BIB",660,NA,"Seine","2018",1
2018-05-01,"N Twin","15027","BIB",470,NA,"Seine","2018",1
2018-05-01,"N Twin","15028","BIB",729,NA,"Seine","2018",1
2018-05-01,"N Twin","15029","BIB",706,NA,"Seine","2018",1
2018-05-01,"N Twin","15030","BIB",693,NA,"Seine","2018",1
2018-05-01,"N Twin","15031","BIB",838,NA,"Seine","2018",1
2018-05-01,"N Twin","15032","BIB",709,NA,"Seine","2018",1
2018-05-01,"N Twin","15033","BIB",668,NA,"Seine","2018",1
2018-05-01,"N Twin","15037","BIB",620,NA,"Seine","2018",1
2018-05-01,"N Twin","15038","BIB",742,NA,"Seine","2018",1
2018-05-01,"N Twin","15039","BIB",643,NA,"Seine","2018",1
2018-05-01,"N Twin","15040","BIB",658,NA,"Seine","2018",1
2018-05-01,"N Twin","15041","BIB",732,NA,"Seine","2018",1
2018-05-01,"N Twin","15042","BIB",630,NA,"Seine","2018",1
2018-05-01,"N Twin","15043","BIB",610,NA,"Seine","2018",1
2018-05-01,"N Twin","15044","BIB",632,NA,"Seine","2018",1
2018-05-01,"N Twin","15045","BIB",671,NA,"Seine","2018",1
2018-05-01,"N Twin","15047","BIB",663,NA,"Seine","2018",1
2018-05-01,"N Twin","15048","BIB",714,NA,"Seine","2018",1
2018-05-01,"N Twin","15049","BIB",650,NA,"Seine","2018",1
2018-05-01,"N Twin","15050","BIB",630,NA,"Seine","2018",1
2018-05-01,"N Twin","15051","COC",632,NA,"Seine","2018",1
2018-05-01,"N Twin","15052","BIB",617,NA,"Seine","2018",1
2018-05-01,"N Twin","15053","BIB",749,NA,"Seine","2018",1
2018-05-01,"N Twin","15054","BIB",724,NA,"Seine","2018",1
2018-05-01,"N Twin","15055","BIB",716,NA,"Seine","2018",1
2018-05-01,"N Twin","15056","BIB",739,NA,"Seine","2018",1
2018-05-01,"N Twin","15057","BIB",589,NA,"Seine","2018",1
2018-05-01,"N Twin","15058","BIB",686,NA,"Seine","2018",1
2018-05-01,"N Twin","15059","BIB",699,NA,"Seine","2018",1
2018-05-01,"N Twin","15060","BIB",650,NA,"Seine","2018",1
2018-05-01,"N Twin","15061","BIB",592,NA,"Seine","2018",1
2018-05-01,"N Twin","15062","BIB",460,NA,"Seine","2018",1
2018-05-01,"N Twin","15063","BIB",455,NA,"Seine","2018",1
2018-05-01,"N Twin","15064","BIB",737,NA,"Seine","2018",1
2018-05-01,"N Twin","15065","BIB",706,NA,"Seine","2018",1
2018-05-01,"N Twin","15066","BIB",572,NA,"Seine","2018",1
2018-05-01,"N Twin","15067","BIB",706,NA,"Seine","2018",1
2018-05-01,"N Twin","15068","BIB",813,NA,"Seine","2018",1
2018-05-01,"N Twin","15069","BIB",671,NA,"Seine","2018",1
2018-05-01,"N Twin","15070","BIB",762,NA,"Seine","2018",1
2018-05-01,"N Twin","15071","BIB",653,NA,"Seine","2018",1
2018-05-01,"N Twin","15072","BIB",785,NA,"Seine","2018",1
2018-05-01,"N Twin","15073","BIB",704,NA,"Seine","2018",1
2018-05-01,"N Twin","15074","BIB",752,NA,"Seine","2018",1
2018-05-01,"N Twin","15075","BIB",775,NA,"Seine","2018",1
2018-05-01,"N Twin","15076","BIB",719,NA,"Seine","2018",1
2018-05-01,"N Twin","15077","BIB",803,NA,"Seine","2018",1
2018-05-01,"N Twin","15078","BIB",737,NA,"Seine","2018",1
2018-05-01,"N Twin","15079","BIB",711,NA,"Seine","2018",1
2018-05-01,"N Twin","15080","BIB",602,NA,"Seine","2018",1
2018-05-01,"N Twin","15081","BIB",737,NA,"Seine","2018",1
2018-05-01,"N Twin","15082","BIB",554,NA,"Seine","2018",1
2018-05-01,"N Twin","15083","BIB",711,NA,"Seine","2018",1
2018-05-01,"N Twin","15084","BIB",732,NA,"Seine","2018",1
2018-05-01,"N Twin","15085","BIB",709,NA,"Seine","2018",1
2018-05-01,"N Twin","15086","BIB",726,NA,"Seine","2018",1
2018-05-01,"N Twin","15088","BIB",693,NA,"Seine","2018",1
2018-05-01,"N Twin","15089","BIB",544,NA,"Seine","2018",1
2018-05-01,"N Twin","15090","BIB",737,NA,"Seine","2018",1
2018-05-01,"N Twin","15091","BIB",660,NA,"Seine","2018",1
2018-05-01,"N Twin","15092","BIB",782,NA,"Seine","2018",1
2018-05-01,"N Twin","15093","BIB",699,NA,"Seine","2018",1
2018-05-01,"N Twin","15094","BIB",483,NA,"Seine","2018",1
2018-05-01,"N Twin","15095","BIB",701,NA,"Seine","2018",1
2018-05-01,"N Twin","15096","BIB",795,NA,"Seine","2018",1
2018-05-01,"N Twin","15097","BIB",780,NA,"Seine","2018",1
2018-05-01,"N Twin","15098","BIB",729,NA,"Seine","2018",1
2018-05-01,"N Twin","15099","BIB",696,NA,"Seine","2018",1
2018-05-01,"N Twin","15101","BIB",478,NA,"Seine","2018",1
2018-05-01,"N Twin","15102","BIB",767,NA,"Seine","2018",1
2018-05-01,"N Twin","15103","COC",605,NA,"Seine","2018",1
2018-05-01,"N Twin","15104","BIB",754,NA,"Seine","2018",1
2018-05-01,"N Twin","15105","BIB",721,NA,"Seine","2018",1
2018-05-01,"N Twin","15106","BIB",732,NA,"Seine","2018",1
2018-05-01,"N Twin","15107","BIB",610,NA,"Seine","2018",1
2018-05-01,"N Twin","15108","BIB",739,NA,"Seine","2018",1
2018-05-01,"N Twin","15109","BIB",516,NA,"Seine","2018",1
2018-05-01,"N Twin","15110","BIB",699,NA,"Seine","2018",1
2018-05-01,"N Twin","15111","BIB",701,NA,"Seine","2018",1
2018-05-01,"N Twin","15112","BIB",622,NA,"Seine","2018",1
2018-05-01,"N Twin","15113","BIB",719,NA,"Seine","2018",1
2018-05-01,"N Twin","15114","BIB",734,NA,"Seine","2018",1
2018-05-01,"N Twin","15115","BIB",792,NA,"Seine","2018",1
2018-05-01,"N Twin","15116","BIB",762,NA,"Seine","2018",1
2018-05-01,"N Twin","15117","BIB",701,NA,"Seine","2018",1
2018-05-01,"N Twin","15118","BIB",729,NA,"Seine","2018",1
2018-05-01,"N Twin","15119","BIB",759,NA,"Seine","2018",1
2018-05-01,"N Twin","15120","BIB",658,NA,"Seine","2018",1
2018-05-01,"N Twin","15121","BIB",566,NA,"Seine","2018",1
2018-05-01,"N Twin","15122","BIB",671,NA,"Seine","2018",1
2018-05-01,"N Twin","15123","BIB",706,NA,"Seine","2018",1
2018-05-01,"N Twin","15124","BIB",739,NA,"Seine","2018",1
2018-05-01,"N Twin","15125","BIB",505,NA,"Seine","2018",1
2018-05-01,"N Twin","15126","BIB",607,NA,"Seine","2018",1
2018-05-01,"N Twin","15128","COC",851,NA,"Seine","2018",1
2018-05-01,"N Twin","15129","BIB",653,NA,"Seine","2018",1
2018-05-01,"N Twin","15130","BIB",709,NA,"Seine","2018",1
2018-05-01,"N Twin","15133","COC",856,NA,"Seine","2018",1
2018-05-01,"N Twin","15134","BIB",592,NA,"Seine","2018",1
2018-05-01,"N Twin","15135","BIB",584,NA,"Seine","2018",1
2018-05-01,"N Twin","15136","BIB",478,NA,"Seine","2018",1
2018-05-01,"N Twin","15137","BIB",632,NA,"Seine","2018",1
2018-05-01,"N Twin","15138","BIB",744,NA,"Seine","2018",1
2018-05-01,"N Twin","15139","BIB",452,NA,"Seine","2018",1
2018-05-01,"N Twin","15140","BIB",632,NA,"Seine","2018",1
2018-05-01,"N Twin","15141","COC",561,NA,"Seine","2018",1
2018-05-01,"N Twin","15142","BIB",610,NA,"Seine","2018",1
2018-05-01,"N Twin","15143","BIB",478,NA,"Seine","2018",1
2018-05-01,"N Twin","15144","COC",709,NA,"Seine","2018",1
2018-05-01,"N Twin","15145","BIB",622,NA,"Seine","2018",1
2018-05-01,"N Twin","15146","BIB",465,NA,"Seine","2018",1
2018-05-01,"N Twin","15147","BIB",610,NA,"Seine","2018",1
2018-05-01,"N Twin","15148","BIB",452,NA,"Seine","2018",1
2018-05-01,"N Twin","15149","BIB",696,NA,"Seine","2018",1
2018-05-01,"N Twin","15150","BIB",617,NA,"Seine","2018",1
2018-05-01,"N Twin","15151","BIB",665,NA,"Seine","2018",1
2018-05-01,"N Twin","15152","BIB",749,NA,"Seine","2018",1
2018-05-01,"N Twin","15153","BIB",655,NA,"Seine","2018",1
2018-05-01,"N Twin","15154","BIB",457,NA,"Seine","2018",1
2018-05-01,"N Twin","15155","BIB",655,NA,"Seine","2018",1
2018-05-01,"N Twin","15156","BIB",447,NA,"Seine","2018",1
2018-05-01,"N Twin","15157","BIB",592,NA,"Seine","2018",1
2018-05-01,"N Twin","15158","BIB",447,NA,"Seine","2018",1
2018-05-01,"N Twin","15159","COC",574,NA,"Seine","2018",1
2018-05-01,"N Twin","15161","BIB",483,NA,"Seine","2018",1
2018-05-01,"N Twin","15162","BIB",445,NA,"Seine","2018",1
2018-05-01,"N Twin","15163","BIB",513,NA,"Seine","2018",1
2018-05-01,"N Twin","15164","BIB",455,NA,"Seine","2018",1
2018-05-01,"N Twin","15165","BIB",622,NA,"Seine","2018",1
2018-05-01,"N Twin","15166","BIB",447,NA,"Seine","2018",1
2018-05-01,"N Twin","15167","BIB",602,NA,"Seine","2018",1
2018-05-01,"N Twin","15168","BIB",493,NA,"Seine","2018",1
2018-05-01,"N Twin","15169","BIB",780,NA,"Seine","2018",1
2018-05-01,"N Twin","15170","BIB",671,NA,"Seine","2018",1
2018-05-01,"N Twin","15171","COC",645,NA,"Seine","2018",1
2018-05-01,"N Twin","15174","COC",584,NA,"Seine","2018",1
2018-05-01,"N Twin","15175","BIB",630,NA,"Seine","2018",1
2018-05-01,"N Twin","15198","BIB",434,NA,"Seine","2018",1
2018-05-01,"N Twin","15199","COC",378,NA,"Seine","2018",1
2018-05-01,"N Twin","15200","BIB",582,NA,"Seine","2018",1
2018-05-01,"N Twin","15201","BIB",742,NA,"Seine","2018",1
2018-05-01,"N Twin","15202","BIB",734,NA,"Seine","2018",1
2018-05-01,"N Twin","15203","BIB",665,NA,"Seine","2018",1
2018-05-01,"N Twin","15204","BIB",749,NA,"Seine","2018",1
2018-05-01,"N Twin","15205","BIB",721,NA,"Seine","2018",1
2018-05-01,"N Twin","15206","BIB",455,NA,"Seine","2018",1
2018-05-01,"N Twin","15207","BIB",754,NA,"Seine","2018",1
2018-05-01,"N Twin","15208","BIB",732,NA,"Seine","2018",1
2018-05-01,"N Twin","15210","BIB",704,NA,"Seine","2018",1
2018-05-01,"N Twin","15211","BIB",828,NA,"Seine","2018",1
2018-05-01,"N Twin","15212","BIB",699,NA,"Seine","2018",1
2018-05-01,"N Twin","15213","BIB",625,NA,"Seine","2018",1
2018-05-01,"N Twin","15215","BIB",752,NA,"Seine","2018",1
2018-05-01,"N Twin","15216","BIB",798,NA,"Seine","2018",1
2018-05-01,"N Twin","15217","BIB",668,NA,"Seine","2018",1
2018-05-01,"N Twin","15218","BIB",790,NA,"Seine","2018",1
2018-05-01,"N Twin","15219","BIB",734,NA,"Seine","2018",1
2018-05-01,"N Twin","15220","BIB",569,NA,"Seine","2018",1
2018-05-01,"N Twin","15221","BIB",729,NA,"Seine","2018",1
2018-05-01,"N Twin","15222","BIB",655,NA,"Seine","2018",1
2018-05-01,"N Twin","15223","BIB",483,NA,"Seine","2018",1
2018-05-01,"N Twin","15224","BIB",706,NA,"Seine","2018",1
2018-05-01,"N Twin","15225","BIB",452,NA,"Seine","2018",1
2018-05-01,"N Twin","15226","BIB",681,NA,"Seine","2018",1
2018-05-01,"N Twin","15227","BIB",744,NA,"Seine","2018",1
2018-05-01,"N Twin","15228","BIB",701,NA,"Seine","2018",1
2018-05-01,"N Twin","15229","BIB",932,NA,"Seine","2018",1
2018-05-01,"N Twin","15230","BIB",737,NA,"Seine","2018",1
2018-05-01,"N Twin","15231","BIB",699,NA,"Seine","2018",1
2018-05-01,"N Twin","15232","BIB",721,NA,"Seine","2018",1
2018-05-01,"N Twin","15233","BIB",699,NA,"Seine","2018",1
2018-05-01,"N Twin","15234","BIB",683,NA,"Seine","2018",1
2018-05-01,"N Twin","15235","BIB",767,NA,"Seine","2018",1
2018-05-01,"N Twin","15236","BIB",724,NA,"Seine","2018",1
2018-05-01,"N Twin","15237","BIB",495,NA,"Seine","2018",1
2018-05-01,"N Twin","15238","BIB",732,NA,"Seine","2018",1
2018-05-01,"N Twin","15239","BIB",716,NA,"Seine","2018",1
2018-05-01,"N Twin","15240","BIB",676,NA,"Seine","2018",1
2018-05-01,"N Twin","15241","BIB",762,NA,"Seine","2018",1
2018-05-01,"N Twin","15242","BIB",632,NA,"Seine","2018",1
2018-05-01,"N Twin","15243","BIB",759,NA,"Seine","2018",1
2018-05-01,"N Twin","15244","BIB",719,NA,"Seine","2018",1
2018-05-01,"N Twin","15245","BIB",716,NA,"Seine","2018",1
2018-05-01,"N Twin","15246","BIB",569,NA,"Seine","2018",1
2018-05-01,"N Twin","15247","BIB",721,NA,"Seine","2018",1
2018-05-01,"N Twin","15248","BIB",704,NA,"Seine","2018",1
2018-05-01,"N Twin","15249","BIB",749,NA,"Seine","2018",1
2018-05-01,"N Twin","15251","BIB",450,NA,"Seine","2018",1
2018-05-01,"N Twin","15251","BIB",737,NA,"Seine","2018",1
2018-05-01,"N Twin","15251","BIB",683,NA,"Seine","2018",1
2018-05-01,"N Twin","15252","BIB",772,NA,"Seine","2018",1
2018-05-01,"N Twin","15253","BIB",729,NA,"Seine","2018",1
2018-05-01,"N Twin","15254","BIB",584,NA,"Seine","2018",1
2018-05-01,"N Twin","15255","BIB",711,NA,"Seine","2018",1
2018-05-01,"N Twin","15256","BIB",483,NA,"Seine","2018",1
2018-05-01,"N Twin","15257","BIB",805,NA,"Seine","2018",1
2018-05-01,"N Twin","15258","BIB",663,NA,"Seine","2018",1
2018-05-01,"N Twin","15259","BIB",767,NA,"Seine","2018",1
2018-05-01,"N Twin","15260","BIB",701,NA,"Seine","2018",1
2018-05-01,"N Twin","15262","BIB",462,NA,"Seine","2018",1
2018-05-01,"N Twin","15263","BIB",686,NA,"Seine","2018",1
2018-05-01,"N Twin","15264","BIB",734,NA,"Seine","2018",1
2018-05-01,"N Twin","15265","COC",577,NA,"Seine","2018",1
2018-05-01,"N Twin","15266","BIB",696,NA,"Seine","2018",1
2018-05-01,"N Twin","15267","BIB",701,NA,"Seine","2018",1
2018-05-01,"N Twin","15268","COC",767,NA,"Seine","2018",1
2018-05-01,"N Twin","15269","BIB",699,NA,"Seine","2018",1
2018-05-01,"N Twin","15270","BIB",777,NA,"Seine","2018",1
2018-05-01,"N Twin","15271","BIB",643,NA,"Seine","2018",1
2018-05-01,"N Twin","15272","BIB",640,NA,"Seine","2018",1
2018-05-01,"N Twin","15273","BIB",653,NA,"Seine","2018",1
2018-05-01,"N Twin","15274","BIB",787,NA,"Seine","2018",1
2018-05-01,"N Twin","15275","BIB",584,NA,"Seine","2018",1
2018-05-01,"N Twin","15276","BIB",638,NA,"Seine","2018",1
2018-05-01,"N Twin","15277","BIB",747,NA,"Seine","2018",1
2018-05-01,"N Twin","15278","BIB",714,NA,"Seine","2018",1
2018-05-01,"N Twin","15279","BIB",673,NA,"Seine","2018",1
2018-05-01,"N Twin","15280","BIB",729,NA,"Seine","2018",1
2018-05-01,"N Twin","15282","BIB",439,NA,"Seine","2018",1
2018-05-01,"N Twin","15283","BIB",706,NA,"Seine","2018",1
2018-05-01,"N Twin","15284","BIB",724,NA,"Seine","2018",1
2018-05-01,"N Twin","15285","BIB",470,NA,"Seine","2018",1
2018-05-01,"N Twin","15286","BIB",772,NA,"Seine","2018",1
2018-05-01,"N Twin","15287","BIB",683,NA,"Seine","2018",1
2018-05-01,"N Twin","15288","BIB",693,NA,"Seine","2018",1
2018-05-01,"N Twin","15290","BIB",754,NA,"Seine","2018",1
2018-05-01,"N Twin","15291","BIB",704,NA,"Seine","2018",1
2018-05-01,"N Twin","15292","BIB",572,NA,"Seine","2018",1
2018-05-01,"N Twin","15293","BIB",693,NA,"Seine","2018",1
2018-05-01,"N Twin","15294","BIB",805,NA,"Seine","2018",1
2018-05-01,"N Twin","15295","BIB",470,NA,"Seine","2018",1
2018-05-01,"N Twin","15296","BIB",704,NA,"Seine","2018",1
2018-05-01,"N Twin","15298","BIB",704,NA,"Seine","2018",1
2018-05-01,"N Twin","15299","BIB",704,NA,"Seine","2018",1
2018-05-01,"N Twin","15301","BIB",688,NA,"Seine","2018",1
2018-05-01,"N Twin","15302","BIB",688,NA,"Seine","2018",1
2018-05-01,"N Twin","15303","BIB",625,NA,"Seine","2018",1
2018-05-01,"N Twin","15304","BIB",716,NA,"Seine","2018",1
2018-05-01,"N Twin","15305","BIB",635,NA,"Seine","2018",1
2018-05-01,"N Twin","15306","BIB",648,NA,"Seine","2018",1
2018-05-01,"N Twin","15307","BIB",714,NA,"Seine","2018",1
2018-05-01,"N Twin","15308","BIB",734,NA,"Seine","2018",1
